pHvalue,TEMP,EC,Crop,,,,,,,
7.2,15,7,Sesamum,,,,,,,
7.3,15,7,Sesamum,,,,,,,
7.4,15,7,Sesamum,,,,,,,
7.5,15,7,Sesamum,,,,,,,
7.6,15,7,Sesamum,,,,,,,
7.7,15,7,Sesamum,,,,,,,
7.8,15,7,Sesamum,,,,,,,
7.9,15,7,Sesamum,,,,,,,
8,15,7,Sesamum,,,,,,,
8.1,15,7,Sesamum,,,,,,,
8.2,15,7,Sesamum,,,,,,,
5.5,16,3,Sesamum,,,,,,,
5.6,16,3,Sesamum,,,,,,,
5.7,16,3,Sesamum,,,,,,,
5.8,16,3,Sesamum,,,,,,,
5.9,16,3,Sesamum,,,,,,,
6,16,3,Sesamum,,,,,,,
6.1,16,3,Sesamum,,,,,,,
6.2,16,3,Sesamum,,,,,,,
6.3,16,3,Sesamum,,,,,,,
6.4,16,3,Sesamum,,,,,,,
6.5,16,3,Sesamum,,,,,,,
6.6,16,3,Sesamum,,,,,,,
6.7,16,3,Sesamum,,,,,,,
6.8,16,3,Sesamum,,,,,,,
6.9,16,3,Sesamum,,,,,,,
7,16,3,Sesamum,,,,,,,
7.1,16,3,Sesamum,,,,,,,
7.2,16,3,Sesamum,,,,,,,
7.3,16,3,Sesamum,,,,,,,
7.4,16,3,Sesamum,,,,,,,
7.5,16,3,Sesamum,,,,,,,
7.6,16,3,Sesamum,,,,,,,
7.7,16,3,Sesamum,,,,,,,
7.8,16,3,Sesamum,,,,,,,
7.9,16,3,Sesamum,,,,,,,
8,16,3,Sesamum,,,,,,,
8.1,16,3,Sesamum,,,,,,,
8.2,16,3,Sesamum,,,,,,,
5.5,17,7,Sesamum,,,,,,,
5.6,17,7,Sesamum,,,,,,,
5.7,17,7,Sesamum,,,,,,,
5.8,17,7,Sesamum,,,,,,,
5.9,17,7,Sesamum,,,,,,,
6,17,7,Sesamum,,,,,,,
6.1,17,7,Sesamum,,,,,,,
6.2,17,7,Sesamum,,,,,,,
6.3,17,7,Sesamum,,,,,,,
6.4,17,7,Sesamum,,,,,,,
6.5,17,7,Sesamum,,,,,,,
6.6,17,7,Sesamum,,,,,,,
6.7,17,7,Sesamum,,,,,,,
6.8,17,7,Sesamum,,,,,,,
6.9,17,7,Sesamum,,,,,,,
7,17,7,Sesamum,,,,,,,
7.1,17,7,Sesamum,,,,,,,
7.2,17,7,Sesamum,,,,,,,
7.3,17,7,Sesamum,,,,,,,
7.4,17,7,Sesamum,,,,,,,
7.5,17,7,Sesamum,,,,,,,
7.6,17,7,Sesamum,,,,,,,
7.7,17,7,Sesamum,,,,,,,
7.8,17,7,Sesamum,,,,,,,
7.9,17,7,Sesamum,,,,,,,
8,17,7,Sesamum,,,,,,,
8.1,17,7,Sesamum,,,,,,,
8.2,17,7,Sesamum,,,,,,,
5.5,18,1,Sesamum,,,,,,,
5.6,18,1,Sesamum,,,,,,,
5.7,18,1,Sesamum,,,,,,,
5.8,18,1,Sesamum,,,,,,,
5.9,18,1,Sesamum,,,,,,,
6,18,1,Sesamum,,,,,,,
6.1,18,1,Sesamum,,,,,,,
6.2,18,1,Sesamum,,,,,,,
6.3,18,1,Sesamum,,,,,,,
6.4,18,1,Sesamum,,,,,,,
6.5,18,1,Sesamum,,,,,,,
6.6,18,1,Sesamum,,,,,,,
6.7,18,1,Sesamum,,,,,,,
6.8,18,1,Sesamum,,,,,,,
6.9,18,1,Sesamum,,,,,,,
7,18,1,Sesamum,,,,,,,
7.1,18,1,Sesamum,,,,,,,
7.2,18,1,Sesamum,,,,,,,
7.3,18,1,Sesamum,,,,,,,
7.4,18,1,Sesamum,,,,,,,
7.5,18,1,Sesamum,,,,,,,
7.6,18,1,Sesamum,,,,,,,
7.7,18,1,Sesamum,,,,,,,
7.8,18,1,Sesamum,,,,,,,
7.9,18,1,Sesamum,,,,,,,
8,18,1,Sesamum,,,,,,,
8.1,18,1,Sesamum,,,,,,,
8.2,18,1,Sesamum,,,,,,,
5.5,19,9,Sesamum,,,,,,,
5.6,19,9,Sesamum,,,,,,,
5.7,19,9,Sesamum,,,,,,,
5.8,19,9,Sesamum,,,,,,,
5.9,19,9,Sesamum,,,,,,,
6,19,9,Sesamum,,,,,,,
6.1,19,9,Sesamum,,,,,,,
6.2,19,9,Sesamum,,,,,,,
6.3,19,9,Sesamum,,,,,,,
6.4,19,9,Sesamum,,,,,,,
6.5,19,9,Sesamum,,,,,,,
6.6,19,9,Sesamum,,,,,,,
6.7,19,9,Sesamum,,,,,,,
6.8,19,9,Sesamum,,,,,,,
6.9,19,9,Sesamum,,,,,,,
7,19,9,Sesamum,,,,,,,
7.1,19,9,Sesamum,,,,,,,
7.2,19,9,Sesamum,,,,,,,
7.3,19,9,Sesamum,,,,,,,
7.4,19,9,Sesamum,,,,,,,
7.5,19,9,Sesamum,,,,,,,
7.6,19,9,Sesamum,,,,,,,
7.7,19,9,Sesamum,,,,,,,
7.8,19,9,Sesamum,,,,,,,
7.9,19,9,Sesamum,,,,,,,
8,19,9,Sesamum,,,,,,,
8.1,19,9,Sesamum,,,,,,,
8.2,19,9,Sesamum,,,,,,,
5.5,20,2,Sesamum,,,,,,,
5.6,20,2,Sesamum,,,,,,,
5.7,20,2,Sesamum,,,,,,,
5.8,20,2,Sesamum,,,,,,,
5.9,20,2,Sesamum,,,,,,,
6,20,2,Sesamum,,,,,,,
6.1,20,2,Sesamum,,,,,,,
6.2,20,2,Sesamum,,,,,,,
6.3,20,2,Sesamum,,,,,,,
6.4,20,2,Sesamum,,,,,,,
6.5,20,2,Sesamum,,,,,,,
6.6,20,2,Sesamum,,,,,,,
6.7,20,2,Sesamum,,,,,,,
6.8,20,2,Sesamum,,,,,,,
6.9,20,2,Sesamum,,,,,,,
7,20,2,Sesamum,,,,,,,
7.1,20,2,Sesamum,,,,,,,
7.2,20,2,Sesamum,,,,,,,
7.3,20,2,Sesamum,,,,,,,
7.4,20,2,Sesamum,,,,,,,
7.5,20,2,Sesamum,,,,,,,
7.6,20,2,Sesamum,,,,,,,
7.7,20,2,Sesamum,,,,,,,
7.8,20,2,Sesamum,,,,,,,
7.9,20,2,Sesamum,,,,,,,
8,20,2,Sesamum,,,,,,,
8.1,20,2,Sesamum,,,,,,,
8.2,20,2,Sesamum,,,,,,,
5.5,21,6,Sesamum,,,,,,,
5.6,21,6,Sesamum,,,,,,,
5.7,21,6,Sesamum,,,,,,,
5.8,21,6,Sesamum,,,,,,,
5.9,21,6,Sesamum,,,,,,,
6,21,6,Sesamum,,,,,,,
6.1,21,6,Sesamum,,,,,,,
6.2,21,6,Sesamum,,,,,,,
6.3,21,6,Sesamum,,,,,,,
6.4,21,6,Sesamum,,,,,,,
6.5,21,6,Sesamum,,,,,,,
6.6,21,6,Sesamum,,,,,,,
6.7,21,6,Sesamum,,,,,,,
6.8,21,6,Sesamum,,,,,,,
6.9,21,6,Sesamum,,,,,,,
7,21,6,Sesamum,,,,,,,
7.1,21,6,Sesamum,,,,,,,
7.2,21,6,Sesamum,,,,,,,
7.3,21,6,Sesamum,,,,,,,
7.4,21,6,Sesamum,,,,,,,
7.5,21,6,Sesamum,,,,,,,
7.6,21,6,Sesamum,,,,,,,
7.7,21,6,Sesamum,,,,,,,
7.8,21,6,Sesamum,,,,,,,
7.9,21,6,Sesamum,,,,,,,
8,21,6,Sesamum,,,,,,,
8.1,21,6,Sesamum,,,,,,,
8.2,21,6,Sesamum,,,,,,,
5.5,22,7,Sesamum,,,,,,,
5.6,22,7,Sesamum,,,,,,,
5.7,22,7,Sesamum,,,,,,,
5.8,22,7,Sesamum,,,,,,,
5.9,22,7,Sesamum,,,,,,,
6,22,7,Sesamum,,,,,,,
6.1,22,7,Sesamum,,,,,,,
6.2,22,7,Sesamum,,,,,,,
6.3,22,7,Sesamum,,,,,,,
6.4,22,7,Sesamum,,,,,,,
6.5,22,7,Sesamum,,,,,,,
6.6,22,7,Sesamum,,,,,,,
6.7,22,7,Sesamum,,,,,,,
6.8,22,7,Sesamum,,,,,,,
6.9,22,7,Sesamum,,,,,,,
7,22,7,Sesamum,,,,,,,
7.1,22,7,Sesamum,,,,,,,
7.2,22,7,Sesamum,,,,,,,
7.3,22,7,Sesamum,,,,,,,
7.4,22,7,Sesamum,,,,,,,
7.5,22,7,Sesamum,,,,,,,
7.6,22,7,Sesamum,,,,,,,
7.7,22,7,Sesamum,,,,,,,
7.8,22,7,Sesamum,,,,,,,
7.9,22,7,Sesamum,,,,,,,
8,22,7,Sesamum,,,,,,,
8.1,22,7,Sesamum,,,,,,,
8.2,22,7,Sesamum,,,,,,,
5.5,23,7,Sesamum,,,,,,,
5.6,23,7,Sesamum,,,,,,,
5.7,23,7,Sesamum,,,,,,,
5.8,23,7,Sesamum,,,,,,,
5.9,23,7,Sesamum,,,,,,,
6,23,7,Sesamum,,,,,,,
6.1,23,7,Sesamum,,,,,,,
6.2,23,7,Sesamum,,,,,,,
6.3,23,7,Sesamum,,,,,,,
6.4,23,7,Sesamum,,,,,,,
6.5,23,7,Sesamum,,,,,,,
6.6,23,7,Sesamum,,,,,,,
6.7,23,7,Sesamum,,,,,,,
6.8,23,7,Sesamum,,,,,,,
6.9,23,7,Sesamum,,,,,,,
7,23,7,Sesamum,,,,,,,
7.1,23,7,Sesamum,,,,,,,
7.2,23,7,Sesamum,,,,,,,
7.3,23,7,Sesamum,,,,,,,
7.4,23,7,Sesamum,,,,,,,
7.5,23,7,Sesamum,,,,,,,
7.6,23,7,Sesamum,,,,,,,
7.7,23,7,Sesamum,,,,,,,
7.8,23,7,Sesamum,,,,,,,
7.9,23,7,Sesamum,,,,,,,
8,23,7,Sesamum,,,,,,,
8.1,23,7,Sesamum,,,,,,,
8.2,23,7,Sesamum,,,,,,,
5.5,24,7,Sesamum,,,,,,,
5.6,24,7,Sesamum,,,,,,,
5.7,24,7,Sesamum,,,,,,,
5.8,24,7,Sesamum,,,,,,,
5.9,24,7,Sesamum,,,,,,,
6,24,7,Sesamum,,,,,,,
6.1,24,7,Sesamum,,,,,,,
6.2,24,7,Sesamum,,,,,,,
6.3,24,7,Sesamum,,,,,,,
6.4,24,7,Sesamum,,,,,,,
6.5,24,7,Sesamum,,,,,,,
6.6,24,7,Sesamum,,,,,,,
6.7,24,7,Sesamum,,,,,,,
6.8,24,7,Sesamum,,,,,,,
6.9,24,7,Sesamum,,,,,,,
7,24,7,Sesamum,,,,,,,
7.1,24,7,Sesamum,,,,,,,
7.2,24,7,Sesamum,,,,,,,
7.3,24,7,Sesamum,,,,,,,
7.4,24,7,Sesamum,,,,,,,
7.5,24,7,Sesamum,,,,,,,
7.6,24,7,Sesamum,,,,,,,
7.7,24,7,Sesamum,,,,,,,
7.8,24,7,Sesamum,,,,,,,
7.9,24,7,Sesamum,,,,,,,
8,24,7,Sesamum,,,,,,,
8.1,24,7,Sesamum,,,,,,,
8.2,24,7,Sesamum,,,,,,,
5.5,25,2,Sesamum,,,,,,,
5.6,25,2,Sesamum,,,,,,,
5.7,25,2,Sesamum,,,,,,,
5.8,25,2,Sesamum,,,,,,,
5.9,25,2,Sesamum,,,,,,,
6,25,2,Sesamum,,,,,,,
6.1,25,2,Sesamum,,,,,,,
6.2,25,2,Sesamum,,,,,,,
6.3,25,2,Sesamum,,,,,,,
6.4,25,2,Sesamum,,,,,,,
6.5,25,2,Sesamum,,,,,,,
6.6,25,2,Sesamum,,,,,,,
6.7,25,2,Sesamum,,,,,,,
6.8,25,2,Sesamum,,,,,,,
6.9,25,2,Sesamum,,,,,,,
7,25,2,Sesamum,,,,,,,
7.1,25,2,Sesamum,,,,,,,
7.2,25,2,Sesamum,,,,,,,
7.3,25,2,Sesamum,,,,,,,
7.4,25,2,Sesamum,,,,,,,
7.5,25,2,Sesamum,,,,,,,
7.6,25,2,Sesamum,,,,,,,
7.7,25,2,Sesamum,,,,,,,
7.8,25,2,Sesamum,,,,,,,
7.9,25,2,Sesamum,,,,,,,
8,25,2,Sesamum,,,,,,,
8.1,25,2,Sesamum,,,,,,,
8.2,25,2,Sesamum,,,,,,,
5.5,26,7,Sesamum,,,,,,,
5.6,26,7,Sesamum,,,,,,,
5.7,26,7,Sesamum,,,,,,,
5.8,26,7,Sesamum,,,,,,,
5.9,26,7,Sesamum,,,,,,,
6,26,7,Sesamum,,,,,,,
6.1,26,7,Sesamum,,,,,,,
6.2,26,7,Sesamum,,,,,,,
6.3,26,7,Sesamum,,,,,,,
6.4,26,7,Sesamum,,,,,,,
6.5,26,7,Sesamum,,,,,,,
6.6,26,7,Sesamum,,,,,,,
6.7,26,7,Sesamum,,,,,,,
6.8,26,7,Sesamum,,,,,,,
6.9,26,7,Sesamum,,,,,,,
7,26,7,Sesamum,,,,,,,
7.1,26,7,Sesamum,,,,,,,
7.2,26,7,Sesamum,,,,,,,
7.3,26,7,Sesamum,,,,,,,
7.4,26,7,Sesamum,,,,,,,
7.5,26,7,Sesamum,,,,,,,
7.6,26,7,Sesamum,,,,,,,
7.7,26,7,Sesamum,,,,,,,
7.8,26,7,Sesamum,,,,,,,
7.9,26,7,Sesamum,,,,,,,
8,26,7,Sesamum,,,,,,,
8.1,26,7,Sesamum,,,,,,,
8.2,26,7,Sesamum,,,,,,,
7,15,4,Rapeseed &Mustard,,,,,,,
7.1,15,4,Rapeseed &Mustard,,,,,,,
7.2,15,4,Rapeseed &Mustard,,,,,,,
7,16,4,Rapeseed &Mustard,,,,,,,
7.1,16,4,Rapeseed &Mustard,,,,,,,
7.2,16,4,Rapeseed &Mustard,,,,,,,
7,17,4,Rapeseed &Mustard,,,,,,,
7.1,17,4,Rapeseed &Mustard,,,,,,,
7.2,17,4,Rapeseed &Mustard,,,,,,,
7,18,4,Rapeseed &Mustard,,,,,,,
7.1,18,4,Rapeseed &Mustard,,,,,,,
7.2,18,4,Rapeseed &Mustard,,,,,,,
7,19,3,Rapeseed &Mustard,,,,,,,
7.1,19,3,Rapeseed &Mustard,,,,,,,
7.2,19,3,Rapeseed &Mustard,,,,,,,
7,20,4,Rapeseed &Mustard,,,,,,,
7.1,20,4,Rapeseed &Mustard,,,,,,,
7.2,20,4,Rapeseed &Mustard,,,,,,,
7,21,4,Rapeseed &Mustard,,,,,,,
7.1,21,4,Rapeseed &Mustard,,,,,,,
7.2,21,4,Rapeseed &Mustard,,,,,,,
7,22,5,Rapeseed &Mustard,,,,,,,
7.1,22,5,Rapeseed &Mustard,,,,,,,
7.2,22,5,Rapeseed &Mustard,,,,,,,
7,23,4,Rapeseed &Mustard,,,,,,,
7.1,23,4,Rapeseed &Mustard,,,,,,,
7.2,23,4,Rapeseed &Mustard,,,,,,,
7,24,4,Rapeseed &Mustard,,,,,,,
7.1,24,4,Rapeseed &Mustard,,,,,,,
7.2,24,4,Rapeseed &Mustard,,,,,,,
7,25,4,Rapeseed &Mustard,,,,,,,
7.1,25,4,Rapeseed &Mustard,,,,,,,
7.2,25,4,Rapeseed &Mustard,,,,,,,
7,26,9,Rapeseed &Mustard,,,,,,,
7.1,26,9,Rapeseed &Mustard,,,,,,,
7.2,26,9,Rapeseed &Mustard,,,,,,,
7,27,8,Rapeseed &Mustard,,,,,,,
7.1,27,8,Rapeseed &Mustard,,,,,,,
7.2,27,8,Rapeseed &Mustard,,,,,,,
7,28,4,Rapeseed &Mustard,,,,,,,
7.1,28,4,Rapeseed &Mustard,,,,,,,
7.2,28,4,Rapeseed &Mustard,,,,,,,
7,29,4,Rapeseed &Mustard,,,,,,,
7.1,29,4,Rapeseed &Mustard,,,,,,,
7.2,29,4,Rapeseed &Mustard,,,,,,,
7,30,4,Rapeseed &Mustard,,,,,,,
7.1,30,4,Rapeseed &Mustard,,,,,,,
7.2,30,4,Rapeseed &Mustard,,,,,,,
5,20,4,Linseed,,,,,,,
5.1,20,4,Linseed,,,,,,,
5.2,20,4,Linseed,,,,,,,
5.3,20,4,Linseed,,,,,,,
5.4,20,4,Linseed,,,,,,,
5.5,20,4,Linseed,,,,,,,
5,21,5,Linseed,,,,,,,
5.1,21,5,Linseed,,,,,,,
5.2,21,5,Linseed,,,,,,,
5.3,21,5,Linseed,,,,,,,
5.4,21,5,Linseed,,,,,,,
5.5,21,5,Linseed,,,,,,,
5,22,8,Linseed,,,,,,,
5.1,22,8,Linseed,,,,,,,
5.2,22,8,Linseed,,,,,,,
5.3,22,8,Linseed,,,,,,,
5.4,22,8,Linseed,,,,,,,
5.5,22,8,Linseed,,,,,,,
5,23,4,Linseed,,,,,,,
5.1,23,4,Linseed,,,,,,,
5.2,23,4,Linseed,,,,,,,
5.3,23,4,Linseed,,,,,,,
5.4,23,4,Linseed,,,,,,,
5.5,23,4,Linseed,,,,,,,
5,24,9,Linseed,,,,,,,
5.1,24,9,Linseed,,,,,,,
5.2,24,9,Linseed,,,,,,,
5.3,24,9,Linseed,,,,,,,
5.4,24,9,Linseed,,,,,,,
5.5,24,9,Linseed,,,,,,,
5,25,8,Linseed,,,,,,,
5.1,25,8,Linseed,,,,,,,
5.2,25,8,Linseed,,,,,,,
5.3,25,8,Linseed,,,,,,,
5.4,25,8,Linseed,,,,,,,
5.5,25,8,Linseed,,,,,,,
5,20,2,Castor seed,,,,,,,
5.1,20,2,Castor seed,,,,,,,
5.2,20,2,Castor seed,,,,,,,
5.3,20,2,Castor seed,,,,,,,
5.4,20,2,Castor seed,,,,,,,
5.5,20,2,Castor seed,,,,,,,
5.6,20,2,Castor seed,,,,,,,
5.7,20,2,Castor seed,,,,,,,
5.8,20,2,Castor seed,,,,,,,
5.9,20,2,Castor seed,,,,,,,
6,20,2,Castor seed,,,,,,,
6.1,20,2,Castor seed,,,,,,,
6.2,20,2,Castor seed,,,,,,,
6.3,20,2,Castor seed,,,,,,,
6.4,20,2,Castor seed,,,,,,,
6.5,20,2,Castor seed,,,,,,,
5,21,7,Castor seed,,,,,,,
5.1,21,7,Castor seed,,,,,,,
5.2,21,7,Castor seed,,,,,,,
5.3,21,7,Castor seed,,,,,,,
5.4,21,7,Castor seed,,,,,,,
5.5,21,7,Castor seed,,,,,,,
5.6,21,7,Castor seed,,,,,,,
5.7,21,7,Castor seed,,,,,,,
5.8,21,7,Castor seed,,,,,,,
5.9,21,7,Castor seed,,,,,,,
6,21,7,Castor seed,,,,,,,
6.1,21,7,Castor seed,,,,,,,
6.2,21,7,Castor seed,,,,,,,
6.3,21,7,Castor seed,,,,,,,
6.4,21,7,Castor seed,,,,,,,
6.5,21,7,Castor seed,,,,,,,
5,22,9,Castor seed,,,,,,,
5.1,22,9,Castor seed,,,,,,,
5.2,22,9,Castor seed,,,,,,,
5.3,22,9,Castor seed,,,,,,,
5.4,22,9,Castor seed,,,,,,,
5.5,22,9,Castor seed,,,,,,,
5.6,22,9,Castor seed,,,,,,,
5.7,22,9,Castor seed,,,,,,,
5.8,22,9,Castor seed,,,,,,,
5.9,22,9,Castor seed,,,,,,,
6,22,9,Castor seed,,,,,,,
6.1,22,9,Castor seed,,,,,,,
6.2,22,9,Castor seed,,,,,,,
6.3,22,9,Castor seed,,,,,,,
6.4,22,9,Castor seed,,,,,,,
6.5,22,9,Castor seed,,,,,,,
5,23,7,Castor seed,,,,,,,
5.1,23,7,Castor seed,,,,,,,
5.2,23,7,Castor seed,,,,,,,
5.3,23,7,Castor seed,,,,,,,
5.4,23,7,Castor seed,,,,,,,
5.5,23,7,Castor seed,,,,,,,
5.6,23,7,Castor seed,,,,,,,
5.7,23,7,Castor seed,,,,,,,
5.8,23,7,Castor seed,,,,,,,
5.9,23,7,Castor seed,,,,,,,
6,23,7,Castor seed,,,,,,,
6.1,23,7,Castor seed,,,,,,,
6.2,23,7,Castor seed,,,,,,,
6.3,23,7,Castor seed,,,,,,,
6.4,23,7,Castor seed,,,,,,,
6.5,23,7,Castor seed,,,,,,,
5,24,7,Castor seed,,,,,,,
5.1,24,7,Castor seed,,,,,,,
5.2,24,7,Castor seed,,,,,,,
5.3,24,7,Castor seed,,,,,,,
5.4,24,7,Castor seed,,,,,,,
5.5,24,7,Castor seed,,,,,,,
5.6,24,7,Castor seed,,,,,,,
5.7,24,7,Castor seed,,,,,,,
5.8,24,7,Castor seed,,,,,,,
5.9,24,7,Castor seed,,,,,,,
6,24,7,Castor seed,,,,,,,
6.1,24,7,Castor seed,,,,,,,
6.2,24,7,Castor seed,,,,,,,
6.3,24,7,Castor seed,,,,,,,
6.4,24,7,Castor seed,,,,,,,
6.5,24,7,Castor seed,,,,,,,
5,25,2,Castor seed,,,,,,,
5.1,25,2,Castor seed,,,,,,,
5.2,25,2,Castor seed,,,,,,,
5.3,25,2,Castor seed,,,,,,,
5.4,25,2,Castor seed,,,,,,,
5.5,25,2,Castor seed,,,,,,,
5.6,25,2,Castor seed,,,,,,,
5.7,25,2,Castor seed,,,,,,,
5.8,25,2,Castor seed,,,,,,,
5.9,25,2,Castor seed,,,,,,,
6,25,2,Castor seed,,,,,,,
6.1,25,2,Castor seed,,,,,,,
6.2,25,2,Castor seed,,,,,,,
6.3,25,2,Castor seed,,,,,,,
6.4,25,2,Castor seed,,,,,,,
6.5,25,2,Castor seed,,,,,,,
5,26,3,Castor seed,,,,,,,
5.1,26,3,Castor seed,,,,,,,
5.2,26,3,Castor seed,,,,,,,
5.3,26,3,Castor seed,,,,,,,
5.4,26,3,Castor seed,,,,,,,
5.5,26,3,Castor seed,,,,,,,
5.6,26,3,Castor seed,,,,,,,
5.7,26,3,Castor seed,,,,,,,
5.8,26,3,Castor seed,,,,,,,
5.9,26,3,Castor seed,,,,,,,
6,26,3,Castor seed,,,,,,,
6.1,26,3,Castor seed,,,,,,,
6.2,26,3,Castor seed,,,,,,,
6.3,26,3,Castor seed,,,,,,,
6.4,26,3,Castor seed,,,,,,,
6.5,26,3,Castor seed,,,,,,,
5,27,7,Castor seed,,,,,,,
5.1,27,7,Castor seed,,,,,,,
5.2,27,7,Castor seed,,,,,,,
5.3,27,7,Castor seed,,,,,,,
5.4,27,7,Castor seed,,,,,,,
5.5,27,7,Castor seed,,,,,,,
5.6,27,7,Castor seed,,,,,,,
5.7,27,7,Castor seed,,,,,,,
5.8,27,7,Castor seed,,,,,,,
5.9,27,7,Castor seed,,,,,,,
6,27,7,Castor seed,,,,,,,
6.1,27,7,Castor seed,,,,,,,
6.2,27,7,Castor seed,,,,,,,
6.3,27,7,Castor seed,,,,,,,
6.4,27,7,Castor seed,,,,,,,
6.5,27,7,Castor seed,,,,,,,
5,28,7,Castor seed,,,,,,,
5.1,28,7,Castor seed,,,,,,,
5.2,28,7,Castor seed,,,,,,,
5.3,28,7,Castor seed,,,,,,,
5.4,28,7,Castor seed,,,,,,,
5.5,28,7,Castor seed,,,,,,,
5.6,28,7,Castor seed,,,,,,,
5.7,28,7,Castor seed,,,,,,,
5.8,28,7,Castor seed,,,,,,,
5.9,28,7,Castor seed,,,,,,,
6,28,7,Castor seed,,,,,,,
6.1,28,7,Castor seed,,,,,,,
6.2,28,7,Castor seed,,,,,,,
6.3,28,7,Castor seed,,,,,,,
6.4,28,7,Castor seed,,,,,,,
6.5,28,7,Castor seed,,,,,,,
5,29,8,Castor seed,,,,,,,
5.1,29,8,Castor seed,,,,,,,
5.2,29,8,Castor seed,,,,,,,
5.3,29,8,Castor seed,,,,,,,
5.4,29,8,Castor seed,,,,,,,
5.5,29,8,Castor seed,,,,,,,
5.6,29,8,Castor seed,,,,,,,
5.7,29,8,Castor seed,,,,,,,
5.8,29,8,Castor seed,,,,,,,
5.9,29,8,Castor seed,,,,,,,
6,29,8,Castor seed,,,,,,,
6.1,29,8,Castor seed,,,,,,,
6.2,29,8,Castor seed,,,,,,,
6.3,29,8,Castor seed,,,,,,,
6.4,29,8,Castor seed,,,,,,,
6.5,29,8,Castor seed,,,,,,,
5,30,7,Castor seed,,,,,,,
5.1,30,7,Castor seed,,,,,,,
5.2,30,7,Castor seed,,,,,,,
5.3,30,7,Castor seed,,,,,,,
5.4,30,7,Castor seed,,,,,,,
5.5,30,7,Castor seed,,,,,,,
5.6,30,7,Castor seed,,,,,,,
5.7,30,7,Castor seed,,,,,,,
5.8,30,7,Castor seed,,,,,,,
5.9,30,7,Castor seed,,,,,,,
6,30,7,Castor seed,,,,,,,
6.1,30,7,Castor seed,,,,,,,
6.2,30,7,Castor seed,,,,,,,
6.3,30,7,Castor seed,,,,,,,
6.4,30,7,Castor seed,,,,,,,
6.5,30,7,Castor seed,,,,,,,
6,22,7,Safflower,,,,,,,
6.1,22,7,Safflower,,,,,,,
6.2,22,7,Safflower,,,,,,,
6.3,22,7,Safflower,,,,,,,
6.4,22,7,Safflower,,,,,,,
6.5,22,7,Safflower,,,,,,,
6.6,22,7,Safflower,,,,,,,
6.7,22,7,Safflower,,,,,,,
6.8,22,7,Safflower,,,,,,,
6.9,22,7,Safflower,,,,,,,
7,22,7,Safflower,,,,,,,
6,23,8,Safflower,,,,,,,
6.1,23,8,Safflower,,,,,,,
6.2,23,8,Safflower,,,,,,,
6.3,23,8,Safflower,,,,,,,
6.4,23,8,Safflower,,,,,,,
6.5,23,8,Safflower,,,,,,,
6.6,23,8,Safflower,,,,,,,
6.7,23,8,Safflower,,,,,,,
6.8,23,8,Safflower,,,,,,,
6.9,23,8,Safflower,,,,,,,
7,23,4,Safflower,,,,,,,
6,24,4,Safflower,,,,,,,
6.1,24,4,Safflower,,,,,,,
6.2,24,4,Safflower,,,,,,,
6.3,24,4,Safflower,,,,,,,
6.4,24,4,Safflower,,,,,,,
6.5,24,4,Safflower,,,,,,,
6.6,24,4,Safflower,,,,,,,
6.7,24,4,Safflower,,,,,,,
6.8,24,4,Safflower,,,,,,,
6.9,24,4,Safflower,,,,,,,
7,24,7,Safflower,,,,,,,
6,25,7,Safflower,,,,,,,
6.1,25,7,Safflower,,,,,,,
6.2,25,7,Safflower,,,,,,,
6.3,25,7,Safflower,,,,,,,
6.4,25,7,Safflower,,,,,,,
6.5,25,7,Safflower,,,,,,,
6.6,25,7,Safflower,,,,,,,
6.7,25,7,Safflower,,,,,,,
6.8,25,7,Safflower,,,,,,,
6.9,25,7,Safflower,,,,,,,
7,25,7,Safflower,,,,,,,
6,26,9,Safflower,,,,,,,
6.1,26,9,Safflower,,,,,,,
6.2,26,9,Safflower,,,,,,,
6.3,26,9,Safflower,,,,,,,
6.4,26,9,Safflower,,,,,,,
6.5,26,9,Safflower,,,,,,,
6.6,26,9,Safflower,,,,,,,
6.7,26,9,Safflower,,,,,,,
6.8,26,9,Safflower,,,,,,,
6.9,26,9,Safflower,,,,,,,
7,26,9,Safflower,,,,,,,
6,27,5,Safflower,,,,,,,
6.1,27,5,Safflower,,,,,,,
6.2,27,5,Safflower,,,,,,,
6.3,27,5,Safflower,,,,,,,
6.4,27,5,Safflower,,,,,,,
6.5,27,5,Safflower,,,,,,,
6.6,27,5,Safflower,,,,,,,
6.7,27,5,Safflower,,,,,,,
6.8,27,5,Safflower,,,,,,,
6.9,27,5,Safflower,,,,,,,
7,27,5,Safflower,,,,,,,
6,28,7,Safflower,,,,,,,
6.1,28,7,Safflower,,,,,,,
6.2,28,7,Safflower,,,,,,,
6.3,28,7,Safflower,,,,,,,
6.4,28,7,Safflower,,,,,,,
6.5,28,7,Safflower,,,,,,,
6.6,28,7,Safflower,,,,,,,
6.7,28,7,Safflower,,,,,,,
6.8,28,7,Safflower,,,,,,,
6.9,28,7,Safflower,,,,,,,
7,28,7,Safflower,,,,,,,
6,29,8,Safflower,,,,,,,
6.1,29,8,Safflower,,,,,,,
6.2,29,8,Safflower,,,,,,,
6.3,29,8,Safflower,,,,,,,
6.4,29,8,Safflower,,,,,,,
6.5,29,8,Safflower,,,,,,,
6.6,29,8,Safflower,,,,,,,
6.7,29,8,Safflower,,,,,,,
6.8,29,8,Safflower,,,,,,,
6.9,29,8,Safflower,,,,,,,
